12.2721,255,26.7018,
255,67.1006,89.1481,
42.9268,255,111.113,
188.171,255,230.304,
255,122.945,209.053,
58.5044,255,208.593,
66.0242,205.61,255,
212.083,100.245,255,
255,58.5747,67.0879,
2.73315,255,169.757,
255,147.779,50.3681,
91.6395,255,73.9095,
38.6252,92.9401,255,
255,88.1957,80.1154,
180.007,195.988,255,
255,39.6644,194.958,
153.82,255,93.6773,
186.11,255,94.8745,
255,185.423,32.7926,
190.296,255,220.761,
142.053,255,36.0204,
181.117,211.984,255,
114.553,255,250.045,
139.221,255,0.497487,
27.2428,255,201.437,
31.5506,255,72.8639,
111.855,71.4,255,
109.588,255,8.14302,
30.3198,255,165.63,
110.731,179.627,255,
255,48.4821,45.6052,
122.077,227.701,255,
155.119,213.194,255,
205.554,255,5.9888,
255,85.3771,214.646,
40.6953,119.831,255,
231.858,255,64.4192,
217.026,212.766,255,
15.429,255,139.837,
100.36,180.977,255,
17.1381,238.017,255,
255,99.3929,160.909,
206.813,133.973,255,
157.69,255,18.8424,
255,237.122,240.577,
255,195.091,58.3991,
207.141,211.824,255,
217.392,206.434,255,
255,184.725,0.93819,
255,74.1724,24.3571,
199.124,255,201.151,
23.4468,184.065,255,
255,123.815,195.41,
217.051,255,157.184,
200.205,159.358,255,
202.86,108.747,255,
255,132.058,209.258,
255,189.501,69.5241,
255,123.898,111.909,
209.716,255,66.0395,
57.7716,255,181.682,
50.6058,74.8635,255,
26.6017,52.5035,255,
255,147.671,89.9285,
236.224,255,236.205,
255,227.723,46.6119,
43.2923,216.558,255,
255,147.925,31.8389,
227.391,255,138.009,
106.125,255,22.0913,
98.3359,255,39.8597,
20.9395,52.8123,255,
255,243.165,162.461,
255,17.8355,96.3812,
10.8141,255,14.9105,
255,73.4548,7.90238,
255,174.971,164.685,
220.791,255,240.709,
255,252.491,151.104,
255,74.0353,22.7471,
199.257,255,39.7695,
235.561,255,52.0923,
131.696,155.995,255,
159.801,255,141.473,
93.7531,233.159,255,
146.668,255,136.862,
255,220.964,150.388,
86.6389,255,191.004,
75.3405,57.788,255,
255,86.5765,20.68,
162.677,150.132,255,
255,93.549,114.802,
21.6047,62.1903,255,
112.416,255,140.797,
141.163,158.738,255,
120.838,255,225.983,
132.223,255,45.7896,
231.494,250.935,255,
205.43,253.799,255,
255,134.192,216.789,
255,80.5032,23.3151,
238.125,255,154.042,
126.348,58.8202,255,
255,159.913,197.302,
74.8125,255,71.3797,
255,97.356,63.0445,
234.242,255,131.768,
255,58.02,46.7502,
124.119,58.906,255,
255,2.55755,124.687,
187.681,225.195,255,
255,76.7911,208.333,
230.511,255,113.634,
227.594,230.186,255,
255,48.568,158.722,
169.42,255,73.0548,
255,103.43,126.912,
255,107.021,200.697,
129.449,255,163.522,
249.039,255,240.045,
9.84155,255,9.5262,
255,205.699,215.707,
255,28.2436,172.667,
27.5509,91.8278,255,
224.043,255,118.902,
255,156.146,30.4855,
186.17,255,210.965,
170.874,255,68.8445,
248.272,69.7288,255,
146.994,255,176.062,
214.057,255,93.1009,
255,159.732,195.749,
229.075,65.0256,255,
255,196.823,3.45985,
94.6529,2.05375,255,
70.8898,113.036,255,
255,155.151,147.721,
255,84.5442,63.1315,
187.246,33.867,255,
255,208.642,113.624,
255,244.864,203.593,
85.783,255,248.651,
216.879,36.8289,255,
204.281,255,173.429,
26.3849,255,84.049,
254.664,140.777,255,
136.985,252.428,255,
99.9489,255,113.536,
255,184.038,197.565,
255,31.6019,163.83,
108.542,255,253.037,
15.646,255,254.664,
44.3329,255,102.735,
123.571,255,125.896,
73.2633,201.203,255,
255,252.242,22.0537,
109.147,191.41,255,
17.1777,255,238.519,
59.4048,164.431,255,
255,12.8564,23.9662,
158.331,255,1.24463,
23.0087,255,189.009,
255,77.2219,248.018,
177.162,255,13.8195,
109.318,255,98.711,
67.978,255,203.179,
255,153.305,128.426,
255,108.909,242.467,
92.0878,255,161.11,
255,68.0587,30.1879,
255,218.896,180.993,
255,33.099,107.879,
236.623,55.4684,255,
138.179,255,49.2451,
255,7.8846,7.30343,
41.0281,255,167.838,
52.9695,255,58.4766,
255,240.221,185.527,
173.604,255,90.7438,
209.689,191.658,255,
208.311,255,112.093,
68.6931,79.4688,255,
134.851,141.853,255,
255,184.129,74.449,
118.466,128.454,255,
255,80.9185,111.308,
124.482,94.5737,255,
167.221,160.285,255,
67.9267,196.541,255,
255,19.7322,137.922,
255,211.388,147.995,
255,160.301,109.322,
255,9.68434,183.035,
232.495,255,112.181,
255,115.286,76.3498,
255,134.747,61.4765,
154.102,255,203.8,
113.057,255,247.345,
255,32.4866,79.492,
111.126,255,192.733,
150.698,169.01,255,
54.3224,255,71.0308,
93.828,255,69.1712,
166.12,221.58,255,
255,135.927,139.791,
219.571,156.085,255,
226.637,173.612,255,
100.535,87.6857,255,
255,87.1953,36.4332,
63.1715,255,167.789,
75.9918,209.732,255,
255,145.801,128.713,
5.41693,255,205.919,
207.67,100.066,255,
12.6453,255,50.985,
160.31,28.9078,255,
31.1413,255,228.038,
255,156.269,27.6261,
103.577,255,63.3621,
255,131.558,197.974,
206.21,43.9715,255,
119.781,255,45.4877,
113.447,255,137.612,
188.809,144.613,255,
185.422,182.118,255,
219.983,255,236.781,
41.922,255,17.2087,
176.92,94.3927,255,
190.962,200.523,255,
13.7439,248.748,255,
243.143,105.327,255,
255,184.872,253.049,
198.705,237.182,255,
188.317,199.882,255,
135.124,255,251.118,
88.1611,239.562,255,
140.98,226.001,255,
194.47,255,239.898,
255,98.3312,235.087,
174.841,255,199.881,
88.3264,250.347,255,
71.5226,101.527,255,
36.3307,23.7973,255,
123.725,180.015,255,
250.606,17.0535,255,
45.9149,107.048,255,
101.486,134.459,255,
255,100.526,155.13,
25.1185,255,89.4089,
171.938,150.264,255,
181.719,255,92.103,
255,217.825,214.153,
252.639,152.157,255,
255,99.6694,108.867,
255,120.203,206.586,
135.839,255,246.869,
120.011,155.553,255,
255,223.162,89.7011,
255,232.274,238.433,
160.94,211.462,255,
255,145.087,51.5652,
255,28.7325,150.26,
241.381,87.105,255,
219.396,255,11.4863,
125.958,255,148.942,
104.581,52.2088,255,
68.0249,110.683,255,
255,143.675,42.7521,
114.038,85.9585,255,
255,200.449,113.053,
110.627,255,16.4585,
74.5299,255,164.797,
150.404,255,254.164,
255,221.017,139.924,
255,132.828,98.4893,
172.675,255,3.95048,
255,123.942,136.285,
104.629,147.874,255,
185.432,110.601,255,
9.74414,255,83.3612,
141.562,226.999,255,
20.3386,113.703,255,
81.529,154.941,255,
255,29.9909,186.957,
156.671,255,42.7723,
80.8494,255,59.3687,
75.06,196.931,255,
255,30.1089,173.978,
157.617,255,215.472,
117.469,218.028,255,
251.005,255,73.6068,
255,186.466,135.046,
101.8,88.0447,255,
255,58.1028,90.3832,
255,186.964,210.824,
255,20.567,12.6043,
236.404,255,201.309,
77.1118,255,253.741,
255,79.5277,206.234,
115.029,255,50.203,
79.443,255,217.959,
12.0835,202.035,255,
255,71.1863,124.219,
255,189.768,214.742,
127.596,129.861,255,
255,222.151,61.3444,
255,82.2394,226.388,
255,166.893,147.658,
123.874,255,133.006,
146.24,44.9071,255,
48.0532,255,135.58,
61.7879,235.395,255,
255,175.207,211.225,
32.9048,255,68.243,
142.976,238.908,255,
255,232.017,25.1468,
175.625,255,120.977,
133.952,189.12,255,
87.7894,85.5298,255,
255,176.5,221.544,
222.214,255,167.939,
37.2261,211.938,255,
48.0718,193.67,255,
255,75.8801,70.0688,
255,7.21767,168.618,
138.173,0.555033,255,
53.3508,36.0721,255,
255,231.283,19.4395,
193.526,255,219.419,
254.563,255,239.606,
159.712,255,46.27,
255,110.105,37.2963,
255,101.816,120.38,
135.171,2.608,255,
171.984,255,249.791,
255,245.601,61.1525,
255,61.7203,117.458,
71.304,189.148,255,
255,26.559,189.675,
123.38,186.615,255,
255,236.677,112.978,
237.901,93.9664,255,
53.7571,129.125,255,
241.885,255,152.385,
95.1972,228.264,255,
98.8574,24.8855,255,
177.828,54.8194,255,
255,37.5171,69.1905,
6.83855,255,5.96517,
255,2.8748,212.338,
224.006,222.769,255,
89.9348,56.1698,255,
255,129.874,94.8099,
82.0157,21.4217,255,
112.934,205.533,255,
26.832,255,239.636,
164.87,255,1.53265,
255,154.287,0.983735,
83.3573,210.235,255,
123.812,255,11.652,
124.624,237.313,255,
255,129.607,189.694,
47.5559,254.891,255,
114.347,84.0414,255,
149.917,255,85.5513,
144.927,22.2998,255,
121.058,194.861,255,
189.584,12.0919,255,
119.195,255,144.799,
163.759,2.76314,255,
211.015,255,85.4361,
255,157.058,39.6618,
238.289,185.638,255,
255,179.187,19.3741,
242.262,255,45.4873,
215.283,255,158.627,
255,165.642,240.009,
255,99.525,112.695,
248.726,255,123.156,
58.0758,150.944,255,
191.356,255,186.146,
255,198.135,131.941,
186.942,62.3708,255,
110.64,255,251.802,
94.5366,255,170.996,
151.042,221.079,255,
255,203.69,9.42957,
89.1903,255,218.985,
255,232.689,162.955,
221.297,0.159686,255,
159.281,121.615,255,
119.954,255,141.853,
228.394,255,73.3456,
132.586,255,169.822,
60.4901,171.221,255,
99.0502,255,107.939,
255,226.958,114.643,
255,190.443,205.471,
255,96.457,4.32509,
79.3991,255,178.918,
255,42.437,170.781,
153.077,255,157.112,
32.7155,9.46605,255,
255,75.6606,220.422,
232.11,247.023,255,
91.0429,82.4821,255,
175.15,91.1303,255,
140.768,244.964,255,
255,5.72207,10.7865,
99.3315,255,32.1393,
132.421,255,188.026,
240.989,101.457,255,
255,76.8172,175.114,
114.185,232.166,255,
106.131,255,20.2274,
253.948,106.482,255,
237.794,255,187.15,
89.8132,255,43.4914,
245.486,255,93.4595,
226.218,255,166.015,
94.078,255,52.5362,
255,249.049,110.965,
255,254.864,28.2335,
255,172.112,149.516,
255,216.374,219.083,
212.008,17.1608,255,
255,54.1851,191.98,
215.889,255,158.072,
89.804,255,44.4205,
18.4792,206.097,255,
255,83.3731,158.968,
255,222.088,230.919,
255,48.083,203.172,
255,86.671,98.2422,
24.053,68.3667,255,
7.91301,174.242,255,
255,12.5438,127.228,
255,205.204,245.536,
255,1.53175,86.6339,
255,107.087,180.802,
255,134.869,127.037,
255,199.628,167.582,
144.271,111.29,255,
64.9224,7.30953,255,
169.002,255,232.798,
195.96,97.7955,255,
142.069,255,218.426,
124.575,96.3587,255,
222.752,255,113.702,
70.8542,255,44.3719,
255,229.704,109.202,
255,20.1098,125.946,
255,230.828,251.624,
91.5979,53.4777,255,
204.899,223.461,255,
68.3961,255,184.788,
255,231.794,119.789,
91.9703,255,38.1265,
201.721,255,181.803,
208.54,48.306,255,
59.0439,101.976,255,
22.9683,136.94,255,
105.589,189.679,255,
230.688,252.027,255,
124.377,79.5958,255,
255,142.75,118.36,
113.159,255,141.891,
238.007,255,43.7182,
171.903,174.217,255,
243.251,22.5348,255,
218.843,236.639,255,
3.03189,134.665,255,
255,98.7557,156.778,
216.335,44.9197,255,
77.5998,255,64.2506,
141.508,255,26.0274,
139.306,217.659,255,
232.535,226.728,255,
255,246.324,26.6451,
255,91.6698,220.747,
255,234.213,167.946,
56.5062,255,122.698,
92.5085,255,98.5085,
255,174.567,166.051,
62.3407,185.097,255,
2.19987,255,191.241,
255,131.299,41.3306,
255,81.136,18.4264,
78.6095,255,19.8509,
255,16.6008,108.387,
154.966,255,39.2547,
255,33.9191,204.853,
37.7723,46.3006,255,
177.528,255,226.165,
60.9552,255,116.47,
255,35.1055,251.152,
255,137.091,48.2333,
155.929,109.051,255,
20.4026,255,168.17,
255,175.966,95.7332,
209.149,255,164.251,
255,118.565,69.9863,
255,110.199,230.164,
255,208.559,26.2764,
11.8512,244.238,255,
49.2211,54.7386,255,
244.099,96.4795,255,
90.9738,113.047,255,
24.4594,139.774,255,
111.206,255,60.2489,
255,29.775,196.721,
205.554,255,20.3819,
18.268,255,100.372,
112.54,126.884,255,
255,168.411,59.5079,
38.193,255,58.4146,
127.185,255,73.2562,
239.332,169.191,255,
151.263,237.719,255,
255,38.6347,9.39466,
75.4265,73.1771,255,
95.2551,255,82.02,
204.672,255,187.013,
92.5931,255,164.241,
228.032,69.2992,255,
76.4361,118.546,255,
3.07906,255,190.691,
209.301,255,227.019,
255,126.913,191.374,
84.7407,41.6031,255,
255,39.2809,233.729,
255,8.89488,155.3,
255,91.5425,205.908,
255,178.995,6.62449,
177.882,224.015,255,
239.114,255,160.735,
149.392,255,131.259,
211.367,30.6183,255,
254.22,255,27.4117,
22.4857,34.236,255,
255,46.2574,64.9162,
255,240.852,24.2202,
64.0177,47.9054,255,
39.2448,38.0246,255,
163.004,84.8954,255,
108.248,251.076,255,
84.9333,255,183.866,
96.6216,255,15.6065,
43.9307,255,58.6854,
77.2011,251.912,255,
254.463,108.698,255,
255,137.216,196.691,
255,108.563,143.66,
41.8273,255,218.494,
99.8763,255,193.473,
146.73,97.209,255,
59.7222,255,196.973,
116.556,255,2.72697,
255,114.689,178.531,
255,232.265,236.151,
151.918,255,23.3523,
52.0184,72.2076,255,
255,32.9376,219.086,
255,161.114,79.9545,
149.292,186.208,255,
154.448,255,30.4743,
88.0307,255,225.118,
255,162.99,191.56,
255,138.596,51.4286,
220.229,255,160.617,
176.195,212.223,255,
227.131,212.607,255,
255,54.3812,167.427,
209.69,180.845,255,
36.1593,146.869,255,
164.334,69.8926,255,
255,103.539,14.9221,
255,179.693,242.15,
1.51619,122.923,255,
85.6656,255,198.677,
231.729,255,163.09,
92.6137,29.6427,255,
88.6508,255,227.729,
199.185,255,45.1156,
200.6,255,71.1675,
136.918,232.91,255,
103.308,255,210.707,
62.6899,10.3281,255,
10.3786,75.2237,255,
255,101.449,164.166,
255,124.663,246.329,
255,133.164,66.772,
142.469,255,126.688,
12.4643,255,106.919,
255,199.001,49.5425,
255,181.311,235.652,
255,52.2482,33.3516,
255,195.873,182.468,
43.8707,63.1841,255,
201.167,255,211.776,
227.699,90.4343,255,
255,253.618,155.911,
47.041,6.03954,255,
99.8481,255,115.257,
65.2494,230.636,255,
190.61,153.581,255,
188.707,255,249.851,
254.17,128.269,255,
83.9212,132.015,255,
109.321,84.285,255,
152.981,41.0493,255,
187.278,226.621,255,
255,5.6869,151.775,
255,110.192,128.077,
194.455,55.7126,255,
255,155.297,37.6081,
100.414,159.322,255,
183.765,255,191.501,
109.656,157.738,255,
62.5248,255,207.594,
115.577,222.327,255,
229.486,255,239.251,
255,97.9234,224.943,
81.8286,176.524,255,
89.7799,148.992,255,
255,178.119,35.7071,
255,182.374,240.519,
255,9.74796,110.842,
18.0892,142.733,255,
207.286,255,70.2761,
191.822,255,152.29,
88.4464,255,33.4799,
246.674,111.04,255,
255,30.0517,5.55504,
255,61.6115,66.8833,
107.93,255,171.226,
101.194,218.21,255,
255,16.5956,64.2227,
213.103,255,151.265,
255,44.8883,128.675,
255,166.812,203.947,
255,56.7091,191.5,
227.159,132.174,255,
255,70.6187,191.914,
168.583,235.296,255,
189.6,255,32.8343,
104.524,255,182.398,
255,254.621,81.2562,
228.91,255,75.9993,
225.749,255,83.3459,
52.7093,255,63.2113,
131.766,255,83.9582,
255,115.225,173.408,
255,111.816,132.65,
95.3435,255,69.4562,
3.21855,42.4028,255,
71.2883,85.8135,255,
52.6828,255,96.2948,
31.0287,11.5537,255,
122.616,255,191.821,
69.4839,255,102.859,
142.6,255,50.3835,
49.2802,218.015,255,
127.126,64.5923,255,
45.9204,186.875,255,
211.191,77.0209,255,
13.5896,176.921,255,
30.0475,255,35.9999,
255,191.698,58.7375,
166.99,84.4133,255,
173.408,239.949,255,
102.296,255,95.5769,
255,248.854,74.9065,
255,165.793,27.4005,
255,56.0929,185.893,
255,205.083,31.2218,
255,168.721,20.314,
162.422,221.15,255,
255,72.911,196.636,
255,228.468,22.0237,
255,153.897,145.188,
255,80.8022,87.3261,
8.20876,203.852,255,
255,69.4486,134.869,
238.509,255,79.9959,
199.976,92.3899,255,
111.547,255,225.636,
235.691,255,102.674,
101.307,255,104.653,
255,153.316,92.6062,
255,0.29006,98.4613,
255,215.166,115.629,
255,145.148,129.112,
255,178.833,219.474,
255,29.585,98.34,
71.8224,145.934,255,
133.083,122.094,255,
255,62.1683,75.7056,
128.879,255,131.451,
255,174.909,182.814,
255,89.4322,252.559,
255,137.923,176.59,
167.688,74.6579,255,
110.895,104.065,255,
2.01895,255,59.4334,
235.104,194.61,255,
197.112,226.487,255,
128.479,255,54.0026,
147.955,116.211,255,
133.55,255,144.083,
255,97.0073,20.3823,
15.671,27.7134,255,
123.439,40.63,255,
123.404,255,179.938,
133.553,220.301,255,
70.9274,255,218.394,
255,189.078,97.8939,
101.405,255,230.673,
255,134.313,125.698,
67.4143,163.487,255,
255,6.36054,231.228,
183.09,255,120.853,
143.781,247.563,255,
255,113.937,85.7872,
255,185.509,229.347,
255,52.6691,75.7744,
173.048,250.242,255,
255,184.051,13.3648,
255,132.574,93.6594,
255,111.593,66.0344,
255,115.386,52.5559,
85.5464,255,21.827,
59.1942,255,229.189,
255,161.62,40.1841,
255,109.117,167.884,
77.8164,241.55,255,
220.041,110.742,255,
48.1706,197.739,255,
255,99.4644,249.765,
41.1297,226.791,255,
218.879,255,72.0452,
55.889,250.085,255,
255,166.508,99.4964,
212.493,255,159.252,
255,5.52563,203.694,
194.461,255,159.396,
1.6566,144.426,255,
9.92137,243.205,255,
122.137,103.011,255,
255,12.8996,84.694,
204.717,255,238.727,
85.215,68.0559,255,
10.1476,255,196.152,
255,246.69,69.5113,
255,108.803,205.684,
188.834,255,113.585,
148.573,37.8068,255,
123.743,25.0062,255,
255,42.0372,32.3932,
88.8926,255,86.9899,
122.395,255,240.805,
255,24.3745,160.626,
173.787,255,184.749,
169.859,51.7135,255,
255,75.1061,195.158,
3.81179,28.4763,255,
132.215,255,42.3853,
207.638,255,63.0958,
255,181.975,20.0596,
245.315,255,225.007,
255,148.121,206.392,
255,162.86,63.6951,
255,180.221,142.42,
250.565,255,249.845,
255,201.117,143.954,
32.8447,29.8189,255,
180.245,255,17.2322,
198.391,33.5688,255,
195.065,222.329,255,
179.445,157.88,255,
53.9839,255,74.2856,
62.6612,230.188,255,
234.301,255,234.374,
255,152.875,145.125,
255,140.395,218.269,
130.988,255,240.875,
17.3064,255,175.745,
226.458,255,37.6163,
144.936,255,212.777,
255,67.4476,218.934,
240.483,255,131.291,
252.598,95.5529,255,
243.322,94.4456,255,
68.9458,255,26.5442,
255,17.2349,236.822,
38.5565,49.6376,255,
255,37.8492,23.5368,
69.9055,255,228.231,
255,23.6431,37.1464,
254.554,255,237.618,
84.8041,255,99.582,
220.746,12.3633,255,
255,26.9946,80.147,
151.996,188.377,255,
34.2048,22.2034,255,
67.1834,255,58.2205,
34.214,255,1.34758,
182.815,86.0311,255,
255,144.267,205.5,
243.789,89.7693,255,
41.9857,255,84.3085,
138.259,255,198.556,
47.2609,255,81.9813,
78.4747,255,90.0867,
128.521,255,33.4812,
225.658,55.2976,255,
1.03946,255,100.828,
121.268,207.967,255,
93.9408,255,120.085,
95.9931,30.4327,255,
111.855,248.205,255,
209.816,238.802,255,
253.36,255,166.138,
196.27,35.612,255,
190.478,255,82.7351,
255,192.192,61.8341,
255,177.416,145.3,
114.701,117.464,255,
104.218,219.458,255,
184.398,251.486,255,
40.5744,255,69.8775,
250.524,255,236.065,
255,91.8381,186.229,
201.767,255,201.721,
255,236.526,154.06,
246.536,255,85.3034,
255,245.056,229.102,
252.572,255,100.839,
255,60.8479,172.708,
15.2025,255,152.89,
112.815,255,216.458,
255,94.7025,80.3291,
107.226,243.635,255,
15.6913,255,43.2905,
134.36,255,162.713,
255,11.9926,106.413,
236.528,6.02501,255,
213.328,152.737,255,
255,27.5986,106.093,
110.69,255,65.4883,
153.025,255,148.603,
174.618,255,151.316,
255,151.244,3.21331,
248.672,255,120.725,
255,55.0356,57.723,
255,63.3677,41.3782,
255,107.874,31.1397,
57.3991,206.555,255,
255,85.9493,8.86109,
8.29917,255,248.361,
255,185.926,200.328,
255,77.9777,234.265,
64.6823,255,129.623,
255,156.322,125.62,
247.449,18.2231,255,
31.1102,255,148.319,
193.44,36.7615,255,
85.4233,226.493,255,
250.198,255,140.992,
255,91.9863,112.094,
161.877,255,72.4232,
66.8307,96.6085,255,
255,213.18,212.798,
245.908,160.14,255,
62.3799,138.77,255,
99.2295,255,166.198,
120.508,98.7638,255,
46.9216,255,167.14,
255,240.274,72.1038,
209.662,255,167.504,
214.263,255,80.6432,
255,222.546,57.534,
96.9002,255,245.494,
235.43,146.98,255,
36.9129,255,63.3617,
255,148.022,123.271,
253.53,96.3068,255,
142.485,255,110.177,
255,5.76081,157.188,
60.484,255,188.093,
191.562,181.42,255,
215.352,15.4141,255,
255,227.613,52.0854,
38.6337,247.744,255,
255,243.088,242.093,
255,94.5147,166.002,
143.4,255,53.7293,
88.481,1.38741,255,
35.0146,96.5178,255,
191.134,185.466,255,
255,88.7086,159.723,
50.4856,9.9454,255,
255,28.6245,74.413,
255,249.23,170.296,
255,154.772,130.439,
255,77.6227,148.397,
5.66667,110.426,255,
255,96.9852,125.723,
70.7734,46.3596,255,
142.837,255,31.6583,
115.007,255,141.152,
11.4033,255,192.718,
41.9153,156.059,255,
178.603,239.775,255,
255,56.3472,232.951,
255,51.8818,143.061,
149.274,60.888,255,
255,109.367,220.658,
255,130.454,48.772,
194.775,252.889,255,
138.362,143.774,255,
152.038,255,12.9453,
255,163.612,135.014,
70.6763,255,139.763,
255,65.5478,146.63,
255,71.1264,182.212,
214.466,160.597,255,
100.722,255,64.3254,
245.717,255,221.912,
63.7265,255,90.5516,
93.118,255,196.704,
222.87,60.3012,255,
37.6389,255,45.206,
255,170.752,210.556,
255,106.855,237.363,
235.823,255,133.018,
255,68.4836,73.8978,
255,76.9002,148.209,
178.952,161.768,255,
137.657,176.94,255,
61.4445,255,70.8254,
207.605,178.67,255,
255,234.114,213.623,
255,89.4645,140.835,
255,82.6527,254.154,
200.494,120.599,255,
171.922,255,43.4579,
255,192.288,98.9572,
137.449,255,46.0103,
255,238.007,109.615,
46.3615,187.239,255,
255,5.90123,139.978,
255,55.0348,1.16388,
255,111.003,31.2103,
